ID,Base,State,CONUS/OCONUS,MAJCOM,NAF,Wing,Group,Unit
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 OPERATIONS GROUP,301 OPERATIONS SUPPORT SQUADRON
233,Fort SILL AIN,OK,CONUS,AFRC,10 AF,301 FIGHTER WING,301 OPERATIONS GROUP,301 OPERATIONS SUPPORT SQUADRON (OL A)
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 MISSION SUPPORT GROUP,301 SFS
824,Tyndall Air Force Base,FL,CONUS,AFRC,10 AF,301 FIGHTER WING,44 FIGHTER GROUP,44 AEROSPACE MEDICINE FLIGHT
170,Eglin Air Force Base,FL,CONUS,AFRC,10 AF,301 FIGHTER WING,44 FIGHTER GROUP,44 AEROSPACE MEDICINE FLIGHT (DET 1)
824,Tyndall Air Force Base,FL,CONUS,AFRC,10 AF,301 FIGHTER WING,44 FIGHTER GROUP,44 MAINTENANCE SQUADRON
170,Eglin Air Force Base,FL,CONUS,AFRC,10 AF,301 FIGHTER WING,44 FIGHTER GROUP,44 MAINTENANCE SQUADRON (DET 1)
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 OPERATIONS GROUP,457 FIGHTER SQUADRON
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 MISSION SUPPORT GROUP,73 AERIAL PORT SQUADRON
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 MAINTENANCE GROUP,HQ
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 MISSION SUPPORT GROUP,HQ
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,301 OPERATIONS GROUP,HQ
824,Tyndall Air Force Base,FL,CONUS,AFRC,10 AF,301 FIGHTER WING,44 FIGHTER GROUP,HQ
461,FORT WORTH NAS JR Air Base Station,TX,CONUS,AFRC,10 AF,301 FIGHTER WING,HQ,HQ
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MAINTENANCE GROUP,307 AIRCRAFT MAINT SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,HQ,307 BOMB WING (OL FM00)
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 CES
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 FORCE SUPPORT SQUADRON
166,Dyess Air Force Base,TX,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 FORCE SUPPORT SQUADRON (OL A)
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 FORCE SUPPORT SQUADRON (OL SC00)
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 LOGISTICS READINES SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MAINTENANCE GROUP,307 MAINTENANCE SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MAINTENANCE GROUP,307 MAINTENANCE SQUADRON (OL CRF0)
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,HQ,307 MEDICAL SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 OPERATIONS GROUP,307 OPERATIONS SUPPORT SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,307 SFS
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 OPERATIONS GROUP,343 BOMB SQUADRON
166,Dyess Air Force Base,TX,CONUS,AFRC,10 AF,307 BOMB WING,489 BOMB GROUP,345 BOMB SQUADRON
166,Dyess Air Force Base,TX,CONUS,AFRC,10 AF,307 BOMB WING,489 BOMB GROUP,489 AEROSPACE MEDICINE FLIGHT
166,Dyess Air Force Base,TX,CONUS,AFRC,10 AF,307 BOMB WING,489 BOMB GROUP,489 MAINTENANCE SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MAINTENANCE GROUP,707 MAINTENANCE SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 OPERATIONS GROUP,93 BOMB SQUADRON
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MAINTENANCE GROUP,HQ
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 MISSION SUPPORT GROUP,HQ
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,307 OPERATIONS GROUP,HQ
166,Dyess Air Force Base,TX,CONUS,AFRC,10 AF,307 BOMB WING,489 BOMB GROUP,HQ
46,Barksdale Air Force Base,LA,CONUS,AFRC,10 AF,307 BOMB WING,HQ,HQ
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,19 SPACE OPNS SQUADRON
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,HQ,310 AEROSPACE MEDICINE FLIGHT
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,310 FORCE SUPPORT SQUADRON
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,310 FORCE SUPPORT SQUADRON (OL A)
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,310 FORCE SUPPORT SQUADRON (OL LG00)
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,310 FORCE SUPPORT SQUADRON (OL SC00)
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,310 OPERATIONS SUPPORT SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,310 SFS
701,Peterson Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,710 OPERATIONS GROUP,380 SPACE CONTROL SQUADRON
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,710 OPERATIONS GROUP,4 SPACE WARNING SQUADRON
701,Peterson Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,710 OPERATIONS GROUP,42 COMBAT TS
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,6 SPACE OPNS SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,7 SPACE OPNS SQUADRON
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,710 SFS
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,710 OPERATIONS GROUP,8 SPACE WARNING SQUADRON
832,Vandenberg Air Force Base,CA,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,9 COMBAT OPERATIONS SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 MISSION SUPPORT GROUP,HQ
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,310 OPERATIONS GROUP,HQ
71,Buckley Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,710 OPERATIONS GROUP,HQ
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,HQ,HQ
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,310 SPACE WING,HQ,HQ
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MAINTENANCE GROUP,419 AIRCRAFT MAINT SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,419 CES
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,419 FORCE SUPPORT SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,419 FORCE SUPPORT SQUADRON (OL SC00)
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,419 LOGISTICS READINES SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MAINTENANCE GROUP,419 MAINTENANCE SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,HQ,419 MEDICAL SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 OPERATIONS GROUP,419 OPERATIONS SUPPORT SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,419 SFS
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 OPERATIONS GROUP,466 FIGHTER SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,67 AERIAL PORT SQUADRON
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MAINTENANCE GROUP,HQ
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 MISSION SUPPORT GROUP,HQ
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,419 OPERATIONS GROUP,HQ
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,HQ,HQ
281,Hill Air Force Base,UT,CONUS,AFRC,10 AF,419 FIGHTER WING,HQ,HQ
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 OPERATIONS GROUP,303 FIGHTER SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MAINTENANCE GROUP,442 AIRCRAFT MAINT SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 CES
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,HQ,442 FIGHTER WING (DET 1)
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 FORCE SUPPORT SQUADRON
443,Moody Air Force Base,GA,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 FORCE SUPPORT SQUADRON (OL A)
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 FORCE SUPPORT SQUADRON (OL SC00)
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 LOGISTICS READINES SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MAINTENANCE GROUP,442 MAINTENANCE SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,HQ,442 MEDICAL SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 OPERATIONS GROUP,442 OPERATIONS SUPPORT FLIGHT
215,Fort LEONARD WOOD TNG,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 OPERATIONS GROUP,442 OPERATIONS SUPPORT FLIGHT (OL A)
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,442 SFS
443,Moody Air Force Base,GA,CONUS,AFRC,10 AF,442 FIGHTER WING,476 FIGHTER GROUP,476 AEROSPACE MEDICINE FLIGHT
443,Moody Air Force Base,GA,CONUS,AFRC,10 AF,442 FIGHTER WING,476 FIGHTER GROUP,476 MAINTENANCE SQUADRON
443,Moody Air Force Base,GA,CONUS,AFRC,10 AF,442 FIGHTER WING,476 FIGHTER GROUP,76 FIGHTER SQUADRON
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MAINTENANCE GROUP,HQ
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 MISSION SUPPORT GROUP,HQ
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,442 OPERATIONS GROUP,HQ
443,Moody Air Force Base,GA,CONUS,AFRC,10 AF,442 FIGHTER WING,476 FIGHTER GROUP,HQ
856,Whiteman Air Force Base,MO,CONUS,AFRC,10 AF,442 FIGHTER WING,HQ,HQ
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MAINTENANCE GROUP,482 AIRCRAFT MAINT SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 CES
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 COMMUNICATIONS SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 CONTRACTING FLIGHT
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,HQ,482 FIGHTER WING (OL FM00)
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 FORCE SUPPORT SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 LOGISTICS READINES SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MAINTENANCE GROUP,482 MAINTENANCE SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,HQ,482 MEDICAL SQUADRON
772,Shaw Air Force Base,SC,CONUS,AFRC,10 AF,482 FIGHTER WING,482 OPERATIONS GROUP,482 OPERATIONS GROUP (DET 1)
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 OPERATIONS GROUP,482 OPERATIONS SUPPORT SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,482 SFS
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,70 AERIAL PORT SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 OPERATIONS GROUP,93 FIGHTER SQUADRON
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MAINTENANCE GROUP,HQ
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 MISSION SUPPORT GROUP,HQ
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,482 OPERATIONS GROUP,HQ
285,Homestead Air Reserve Base,FL,CONUS,AFRC,10 AF,482 FIGHTER WING,HQ,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,14 INTELLIGENCE SQUADRON
200,Fort George Meade,MD,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,16 INTELLIGENCE SQUADRON
325,Joint Base San Antonio Lackland AFB,TX,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,23 INTELLIGENCE SQUADRON
289,Hurlburt Field,FL,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,28 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,38 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,42 INTELLIGENCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,49 INTELLIGENCE SQUADRON
53,Beale Air Force Base,CA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,50 INTELLIGENCE SQUADRON
200,Fort George Meade,MD,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,512 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,63 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,63 INTELLIGENCE SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,64 INTELLIGENCE SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,71 INTELLIGENCE SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,718 INTELLIGENCE SQUADRON
680,Offutt Air Force Base,NE,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,820 INTELLIGENCE SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,655 INTL-SURVEIL-RECON GROUP,HQ
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,755 INTL-SURVEIL-RECON GROUP,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,10 AF,655 INTL-SURVEIL-RECON WING,HQ,HQ
289,Hurlburt Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,2 SPECIAL OPERATIONS SQUADRON
289,Hurlburt Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,311 SPECIAL OPS INTELL SQUADRON
289,Hurlburt Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,5 SPECIAL OPERATIONS SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,5 SPECIAL OPERATIONS SQUADRON (DET 1)
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,711 SPECIAL OPERATIONS SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,859 SPECIAL OPERATIONS SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MAINT GROUP,919 SPEC OPS ACFT MAIN SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,919 SPEC OPS CIV ENG SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,919 SPEC OPS COMM SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,919 SPEC OPS FRC SPT SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,919 SPEC OPS LOG READ SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MAINT GROUP,919 SPEC OPS MAINT SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,HQ,919 SPEC OPS MED OPS SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,919 SPEC OPS SEC FORCE SQUADRON
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,919 SPECIAL OP SPT SQUADRON
289,Hurlburt Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,919 SPECIAL OPERATIONS GROUP (DET 1)
,Fort WALTON BEACH City,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,919 SPECIAL OPERATIONS GROUP (DET 2)
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,HQ,919 SPECIAL OPERATIONS WING (OL FM00)
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MAINT GROUP,HQ
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPEC OPS MSN SPT GROUP,HQ
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,919 SPECIAL OPERATIONS GROUP,HQ
162,Duke Field,FL,CONUS,AFRC,10 AF,919 SPECIAL OPERATIONS WING,HQ,HQ
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 OPERATIONS GROUP,301 RESCUE SQUADRON
,PORTLAND INTL JAP,OR,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,304 RESCUE SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,305 RESCUE SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,306 RESCUE SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 OPERATIONS GROUP,308 RESCUE SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 OPERATIONS GROUP,39 RESCUE SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MAINTENANCE GROUP,720 AIRCRAFT MAINT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,720 SFS
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,HQ,920 AEROMED STG SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,10 AF,920 RESCUE WING,HQ,920 AEROSPACE MEDICINE SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MAINTENANCE GROUP,920 AIRCRAFT MAINT SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,920 COMMUNICATIONS FLIGHT
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,920 FORCE SUPPORT SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,920 FORCE SUPPORT SQUADRON (OL A)
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,920 LOGISTICS READINES SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MAINTENANCE GROUP,920 MAINTENANCE SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 OPERATIONS GROUP,920 OPERATIONS SUPPORT SQUADRON
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,920 SFS
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 AEROSPACE MEDICINE SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 MAINTENANCE SQUADRON
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 MISSION SUPPORT FLIGHT
,PORTLAND INTL JAP,OR,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 MISSION SUPPORT FLIGHT (OL ANG)
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 MISSION SUPPORT FLIGHT (OL SC00)
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,943 OPERATIONS SUPPORT FLIGHT
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MAINTENANCE GROUP,HQ
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 MISSION SUPPORT GROUP,HQ
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,920 OPERATIONS GROUP,HQ
140,Davis-Monthan Air Force Base,AZ,CONUS,AFRC,10 AF,920 RESCUE WING,943 RESCUE GROUP,HQ
694,Patrick Space Force Base,FL,CONUS,AFRC,10 AF,920 RESCUE WING,HQ,HQ
53,Beale Air Force Base,CA,CONUS,AFRC,10 AF,926 WING,726 OPERATIONS GROUP,13 RECONNAISSANCE SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,926 WING,926 OPERATIONS GROUP,14 TEST SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,926 WING,926 OPERATIONS GROUP,26 SPACE AGRS SQUADRON
758,Schriever Space Force Base,CO,CONUS,AFRC,10 AF,926 WING,926 OPERATIONS GROUP,379 SPACE RANGE SQUADRON
282,Holloman Air Force Base,NM,CONUS,AFRC,10 AF,926 WING,726 OPERATIONS GROUP,429 ATTACK SQUADRON
514,Nellis Air Force Base,NV,CONUS,AFRC,10 AF,926 WING,926 OPERATIONS GROUP,706 FIGHTER SQUADRON
121,Creech Air Force Base,NV,CONUS,AFRC,10 AF,926 WING,726 OPERATIONS GROUP,726 OPERATIONS GROUP (DET 1)
121,Creech Air Force Base,NV,CONUS,AFRC,10 AF,926 WING,726 OPERATIONS GROUP,78 ATTACK SQUADRON
170,Eglin Air Force Base,FL,CONUS,AFRC,10 AF,926 WING,926 OPERATIONS GROUP,84 TEST AND EVALUATION SQUADRON
